job_id,job_title,company,location,job_description,experience,education,salary_lpa,job_type,required_skills
JOB060653,DevOps Engineer,Bosch,"Pune, Maharashtra"," We are hiring a DevOps Engineer at Bosch in Pune, Maharashtra. The role requires 5-8 yrs of experience and BCA or a related qualification. The candidate will develop and maintain solutions related to devops engineer, and work on projects involving AWS, Git, Terraform, Kubernetes. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with AWS, Git, Terraform, Kubernetes is preferred. This is a full-time opportunity.",5-8 years,BCA,9.0,Full-time,"Kubernetes, Git, AWS, Terraform"
JOB159851,Business Analyst,Zoho,"Delhi, India","We are hiring a Business Analyst at Zoho in Delhi, India. The role requires 5-8 years of experience and Any Graduate or a related qualification. The candidate will clean, transform and validate data, and work on projects involving SQL, Business Analysis, Statistics, Power BI. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with SQL, Business Analysis, Statistics, Power BI is preferred. This is a full-time opportunity.",5-8 years,Any Graduate,9.4,Full-time,"SQL, Power BI, Business Analysis, Statistics"
JOB148079,Data Analyst,Bosch,"Bengaluru, Karnataka","We are hiring a Data Analyst at Bosch in Bengaluru, Karnataka. The role requires 5-8 years of experience and BTech Computer Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Statistics, NumPy, Pandas, Excel, Tableau. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Statistics, NumPy, Pandas, Excel, Tableau is preferred. This is a full-time opportunity.",5-8 years,BTech Computer Science,8.9,Full-time,"Python, Statistics, NumPy, Pandas, Excel, Tableau"
JOB144092,Web Developer,Microsoft,"Hyderabad, Telangana","We are hiring a Web Developer at Microsoft in Hyderabad, Telangana. The role requires 5-8 years of experience and Any Graduate or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving CSS, Git, MongoDB, JavaScript, HTML. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with CSS, Git, MongoDB, JavaScript, HTML is preferred. This is a contract opportunity.",5-8 years, Any Graduate ,9.6,Contract,"HTML, MongoDB, React, JavaScript, Git, REST API, Node.js, CSS"
JOB194013,DevOps Engineer,Oracle,"Ahmedabad, Gujarat","We are hiring a DevOps Engineer at Oracle in Ahmedabad, Gujarat. The role requires 0-1 years of experience and MSc Data Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Linux, Docker, AWS, Kubernetes. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Linux, Docker, AWS, Kubernetes is preferred. This is a part-time opportunity.",0-1 years,Msc Data Science ,2.6,Part-time,Docker | AWS | Git | Linux | Kubernetes
JOB093765,Power BI Developer,Zoho,"Mumbai, Maharashtra"," We are hiring a Power BI Developer at Zoho in Mumbai, Maharashtra. The role requires 2-5 years of exp and BSc Data Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Power Query, DAX, SQL, Power BI, Excel. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Power Query, DAX, SQL, Power BI, Excel is preferred. This is a part-time opportunity.",2-5 years,BSc Data Science,6.9,Part-time,"DAX, SQL, Power Query, Excel, Power BI, Data Modeling"
JOB259914,DevOps Engineer,TechNova Solutions,"Pune, Maharashtra","We are hiring a DevOps Engineer at TechNova Solutions in Pune, Maharashtra. The role requires 5-8 years of experience and BE Computer Engineering or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Git, Jenkins, AWS, Docker, Terraform. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Git, Jenkins, AWS, Docker, Terraform is preferred. This is a part-time opportunity.", 5-8 years ,BE Computer Engineering,8.7,Part-time,"Terraform, Kubernetes, Git, CI/CD, AWS, Jenkins, Docker, Linux"
JOB043187, Java Developer ,Bosch,"Ahmedabad, Gujarat","We are hiring a Java Developer at Bosch in Ahmedabad, Gujarat. The role requires 0-1 years of experience and BSc Computer Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving REST API, SQL, Docker, Microservices, Spring Boot, Java. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with REST API, SQL, Docker, Microservices, Spring Boot, Java is preferred. This is a contract opportunity.",0-1 years,BSc Computer Science,4.2,Contract,"Java, Hibernate, Microservices, REST API, SQL, Spring Boot, Docker"
JOB200300,Data Scientist,Bosch,"Chennai, Tamil Nadu","We are hiring a Data Scientist at Bosch in Chennai , Tamil Nadu. The role requires 2-5 years of experience & BCA or a related qualification. The candidate will build reports , dashboards , models or automated workflows , & work on projects involving TensorFlow , SQL , Machine Learning , Scikit-learn , Statistics. Key responsibilities include clean , transform & validate data , solving technical problems , improving performance , & communicating results. Experience with TensorFlow , SQL , Machine Learning , Scikit-learn , Statistics is preferred. This is a part-time opportunity.",2-5 years,BCA,₹6.0 LPA,Part-time ,"Scikit-learn, Statistics, Machine Learning, TensorFlow, SQL"
JOB117691,Java Developer,Bosch,"Ahmedabad, Gujarat","We are hiring a Java Developer at Bosch in Ahmedabad, Gujarat. The role requires 2-5 years of experience and BSc Data Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving REST API, Java, Microservices, Docker, Hibernate. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with REST API, Java, Microservices, Docker, Hibernate is preferred. This is a contract opportunity.",2-5 years,BSc Data Science,6.4,Contract,"Microservices, Java, SQL, REST API, Hibernate, Git, Spring Boot, Docker"
JOB189531,NLP Engineer,Infosys,"Pune, Maharashtra","We are hiring a NLP Engineer at Infosys in Pune, Maharashtra. The role requires 1-3 years of experience and MCA or a related qualification. The candidate will develop and maintain solutions related to nlp engineer, and work on projects involving Machine Learning, BERT, NLP, Transformers, spaCy. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Machine Learning, BERT, NLP, Transformers, spaCy is preferred. This is a internship opportunity.",1-3 years,MCA,4.7,Internship,"Machine Learning, Transformers, SQL, spaCy, NLP, BERT"
JOB282209,nlp engineer,Amazon,"Gurugram, Haryana","We are hiring a NLP Engineer at Amazon in Gurugram, Haryana . The role requires 3-6 yrs of experience and BTech Computer Science or a related qualification . The candidate will collaborate with cross-functional teams, and work on projects involving BERT, NLP, Transformers, SQL, Python, Machine Learning . Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results . Experience with BERT, NLP, Transformers, SQL, Python, Machine Learning is preferred . This is a full-time opportunity . ",3-6 years, BTech Computer Science,6.0,Full-time,"Python, BERT, NLP, SQL, Machine Learning, Transformers"
JOB252807,AI Engineer,Tech Mahindra,"MUMBAI, MAHARASHTRA","We are hiring a AI Engineer at Tech Mahindra in Mumbai, Maharashtra. The role requires 3-6 years of experience and MBA or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Deep Learning, Machine Learning, LLM, NLP. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Deep Learning, Machine Learning, LLM, NLP is preferred. This is a internship opportunity.",3-6 years,MBA,6.0,Internship,"Deep Learning, NLP, Machine Learning, PyTorch, LLM"
