Employee ID,Department,Salary,Experience,Gender,Attrition,Performance,Education
EMP102650,Legal,1168852,6,Male,No,Good,B.Sc
EMP102651,Administration,361100,0,Male,Yes,Good,M.Com
EMP102652,Customer Support,1280030,9,Male,No,Good,MBA
EMP102653,Customer Support,1439933,11,Female,No,Average,M.Sc
EMP102654,Marketing,964738,4,Male,No,Excellent,B.Com
EMP102655,R&D,2368122,12,Female,Yes,Good,M.Tech
EMP102656,Finance,2125342,12,Male,No,Excellent,B.Com
EMP102657,R&D,927667,5,Female,No,Good,PhD
EMP102658,Customer Support,1541097,11,Female,No,Good,MCA
EMP102659,Finance,1561835,8,Female,No,Excellent,BE
EMP102660,Operations,1571107,15,Female,No,Good,BCA
EMP102661,Operations,748876,5,Female,No,Good,PhD
EMP102662,Customer Support,850082,6,Female,No,Poor,BE
EMP102663,Customer Support,401511,0,Male,No,Average,B.Sc
EMP102664,HR,1274394,9,Female,No,Poor,BBA
EMP102665,Operations,872732,5,Female,No,Good,B.Com
EMP102667,Administration,702535,5,Male,No,Good,B.Com
EMP102668,R&D,1647263,9,Male,No,Good,M.Tech
EMP102670,Marketing,997617,5,Female,No,Good,BCA
EMP102671,Finance,1768440,11,Male,No,Excellent,M.Sc
EMP102672,Legal,1949409,12,Female,No,Excellent,PhD
EMP102673,IT,1403840,9,Female,No,Average,B.Sc
EMP102674,Sales,1466808,9,Female,Yes,Good,MCA
EMP102675,Marketing,453412,0,Female,No,Good,BCA
EMP102676,Marketing,624057,2,Male,No,Average,B.Tech
EMP102677,Operations,1868219,12,Male,No,Good,MCA
EMP102678,Marketing,467835,0,Female,Yes,Poor,B.Tech
EMP102679,Administration,1047118,7,Male,No,Excellent,B.Tech
EMP102680,Marketing,1783361,14,Female,No,Average,B.Sc
EMP102681,Finance,1300230,7,Male,No,Good,MCA
EMP102683,IT,892614,5,Male,No,Average,MBA
EMP102684,Legal,1501152,9,Male,No,Excellent,MCA
EMP102685,Sales,1760499,12,Male,No,Excellent,M.Com
EMP102686,HR,1076787,8,Female,No,Good,MBA
EMP102687,Finance,2986239,16,Male,No,Good,BCA
EMP102688,Finance,1244535,9,Male,No,Good,MCA
EMP102689,HR,358830,1,Male,No,Excellent,BCA
EMP102690,Operations,939177,4,Female,No,Good,B.Sc
EMP102691,Marketing,694937,2,Male,No,Good,BE
EMP102692,Sales,2820357,17,Female,No,Excellent,M.Tech
EMP102693,Operations,1410606,9,Male,No,Excellent,M.Tech
EMP102694,Operations,1121852,10,Female,No,Good,B.Sc
EMP102695,Operations,429779,0,Male,No,Average,B.Tech
EMP102696,Finance,2178856,15,Female,Yes,Poor,B.Com
EMP102697,IT,2241408,11,Male,No,good,B.Sc
EMP102698,Customer Support,403753,0,Male,No,Excellent,BCA
EMP102699,Legal,466690,0,Male,No,Good,BCA
EMP102700,IT,502290,1,Female,No,Good,BE
EMP102701,HR,1841716,12,Female,No,Excellent,B.Tech
EMP102702,R&D,666839,3,Female,Yes,Average,M.Com
EMP102703,Legal,1178458,4,Male,No,Excellent,BE
EMP102704,HR,768003,5,Male,No,Excellent,B.Sc
EMP102705,Operations,1186651,9,Male,No,Good,M.Tech
EMP102706,IT,1231232,7,Male,No,Good,B.Tech
EMP102707,Customer Support,2818350,23,Female,No,Good,B.Sc
EMP102708,IT,2481515,19,Male,Yes,Poor,B.Com
EMP102710,Marketing,2437895,16,Male,No,Good,PhD
EMP102711,Finance,445179,0,Male,No,Good,BCA
EMP102712,Marketing,639715,2,Male,No,Excellent,M.Tech
EMP102713,R&D,1935793,13,Female,No,Good,PhD
EMP102714,HR,1257220,7,Male,No,Excellent,M.Tech
EMP102715,Finance,1289639,8,Male,No,Poor,BCA
EMP102716,IT,4928109,27,Female,No,Excellent,M.Sc
EMP102717,R&D,569926,0,Male,No,Good,MCA
EMP102718,R&D,755803,3,Male,No,Average,BCA
EMP102720,Legal,1121489,4,Female,No,Good,BCA
EMP102721,Customer Support,431762,0,Male,No,Average,M.Tech
EMP102722,Customer Support,1171935,10,Female,No,Good,B.Sc
EMP102723,IT,1566682,10,Male,No,Good,MBA
EMP102724,Administration,622216,3,Female,No,Average,B.Sc
EMP102725,Administration,855747,6,Female,No,Good,B.Sc
EMP102727,Finance,2840398,19,Male,No,Good,BCA
EMP102728,HR,707796,5,Female,No,Excellent,B.Tech
EMP102729,Operations,867895,5,Female,No,Good,BE
EMP102730,HR,2670869,16,Male,No,Excellent,M.Sc
EMP102731,Finance,1247010,10,Female,No,Excellent,MBA
EMP102732,Customer Support,704271,5,Female,No,Excellent,BCA
EMP102733,Sales,1922727,11,Female,No,Good,MCA
EMP102734,Marketing,1725525,14,Male,No,Good,MCA
EMP102735,R&D,1694198,9,Male,No,Excellent,B.Sc
EMP102736,Finance,569440,3,Female,No,Excellent,M.Sc
EMP102737,Marketing,2837083,16,Female,Yes,Excellent,BE
EMP102738,IT,987280,5,Male,Yes,Excellent,BBA
EMP102739,R&D,2924482,19,Male,No,Excellent,B.Tech
EMP102740,Operations,460044,0,Male,No,Average,PhD
EMP102741,IT,1262831,8,Female,No,Excellent,BE
EMP102742,Customer Support,876346,4,Female,Yes,Good,BCA
EMP102743,Customer Support,768753,5,Male,No,Good,MBA
EMP102744,Finance,2200269,14,Male,No,Good,B.Sc
EMP102745,Marketing,847487,5,Male,No,Good,B.Com
EMP102746,HR,778086,5,Female,No,Average,M.Tech
EMP102747,Sales,1659193,13,Male,No,Average,BCA
EMP102748,Finance,2082685,13,Female,Yes,Excellent,M.Com
EMP102749,Marketing,1111402,7,Female,No,Good,B.Sc
EMP102750,Sales,1012540,4,Female,No,Average,M.Tech
EMP102751,Sales,1272191,10,Male,No,Excellent,B.Tech
EMP102752,HR,1578955,14,Female,No,Good,B.Tech
EMP102753,HR,447055,0,Female,No,Excellent,BBA
EMP102754,Sales,1294025,7,Female,No,Average,MBA
EMP102755,Legal,902229,6,Female,No,Good,MCA
EMP102756,HR,1368371,7,Female,No,Average,PhD
EMP102757,Marketing,1427576,10,Male,No,Average,B.Tech
EMP102758,Finance,920292,4,Female,No,Good,B.Sc
EMP102759,Operations,674265,2,Male,Yes,Poor,MCA
EMP102760,Customer Support,791288,5,Female,No,Excellent,BBA
EMP102761,IT,1108697,6,Female,No,Average,B.Tech
EMP102762,R&D,1829925,15,Female,No,Excellent,BCA
EMP102763,Administration,1856602,14,Male,No,Excellent,BE
EMP102764,Sales,1038531,6,Male,No,Good,PhD
EMP102765,Finance,711990,3,Male,No,Excellent,B.E.
EMP102766,Sales,1191621,10,Female,No,Good,PhD
EMP102767,Sales,1083638,7,Female,No,Average,BBA
EMP102768,Sales,886392,6,Female,No,Average,B.Sc
EMP102769,HR,565855,2,Male,No,Average,MCA
EMP102770,IT,1281456,7,Male,No,Good,B.Sc
EMP102771,Legal,1684546,8,Male,No,Good,M.Tech
EMP102772,Sales,805270,5,Male,Yes,Poor,BE
EMP102773,R&D,542427,0,Female,Yes,Good,MBA
EMP102774,Operations,1908760,15,Male,No,Good,PhD
EMP102775,Marketing,496947,1,Female,No,Good,M.Com
EMP102776,Customer Support,1090002,9,Male,No,Good,BBA
EMP102777,Sales,575781,3,Female,No,Excellent,BCA
EMP102778,Finance,1246414,7,Female,No,Average,MBA
EMP102779,Legal,1101154,5,Male,No,Good,M.Tech
EMP102780,Customer Support,1345615,12,Male,No,Good,M.Tech
EMP102781,Sales,1964914,11,Female,No,Good,MCA
EMP102782,Finance,437233,0,Female,No,Good,M.Tech
EMP102783,R&D,2271416,15,Female,No,Excellent,M.Com
EMP102784, it ,793477,6,Female,No,Good,M.Tech
EMP102785,Customer Support,1293558,13,Male,No,Excellent,B.Sc
EMP102786,Customer Support,416622,0,Female,No,Good,B.Sc
EMP102787,Marketing,967120,4,Female,No,Average,MBA
EMP102788,Sales,495215,1,Male,No,Average,B.Sc
EMP102789,Sales,666742,2,Male,Yes,Excellent,MBA
EMP102790,Legal,1803715,11,Female,No,Excellent,BBA
EMP102791,IT,433465,0,Male,No,Good,BCA
EMP102792,Customer Support,873772,5,Female,No,Average,BCA
EMP102793,R&D,553072,1,Female,No,Average,MCA
EMP102794,R&D,3731574,21,Female,No,Average,MCA
EMP102795,Marketing,1145213,7,Female,No,Average,B.Tech
EMP102796,Sales,1007384,4,Female,No,Good,MCA
EMP102797,Sales,1170109,9,Male,No,Excellent,B.Sc
EMP102798,Legal,1839880,13,Female,No,Good,MBA
EMP102799,HR,674089,3,Female,No,Good,MBA
EMP102800,Sales,1045867,6,Male,Yes,Poor,B.Sc
EMP102801,R&D,900826,6,Male,No,Good,MCA
EMP102802,Sales,497464,0,Female,No,Average,B.Tech
EMP102803,Administration,1125915,10,Male,No,Good,BBA
EMP102804,R&D,1069625,5,Female,No,Good,B.Tech
EMP102805,Sales,499708,0,Female,No,Poor,MCA
EMP102806,IT,1737616,13,Female,No,Average,M.Tech
EMP102807,Administration,1260477,7,Female,No,Good,MBA
EMP102808,Customer Support,988954,7,Female,No,Good,MBA
EMP102809,Legal,902343,6,Female,No,Good,BCA
EMP102810,Sales,1332916,7,Male,No,Good,M.Tech
EMP102811,Operations,717004,4,Female,No,Good,M.Tech
EMP102812,Legal,2614645,19,Female,No,Excellent,M.Sc
EMP102813,Customer Support,694639,6,Female,No,Average,BCA
EMP102814,Operations,1298146,8,Female,No,Good,BBA
EMP102815,Legal,1784296,10,Female,No,Good,MBA
EMP102816,Administration,1666359,12,Male,No,Good,BBA
EMP102817,Operations,1808870,14,Female,Yes,Poor,M.Sc
EMP102818,R&D,1684000,8,Male,No,Good,BE
EMP102819,Administration,751629,6,Female,No,Good,B.Sc
EMP102820,Legal,1079974,4,Male,No,Average,B.Com
EMP102821,IT,950281,6,Male,Yes,Excellent,B.Tech
EMP102822,R&D,757275,2,Female,No,Average,BCA
EMP102823,IT,1411543,8,Male,No,Average,B.Com
EMP102824,Customer Support,374425,1,Male,No,Good,B.Tech
EMP102825,Operations,1216841,10,Female,No,Excellent,PhD
EMP102826,Legal,513698,0,Male,Yes,Poor,B.Com
EMP102827,Marketing,478734,0,Male,Yes,Good,M.Com
EMP102828,Marketing,1318282,10,Female,No,Good,MCA
EMP102829,R&D,2271483,13,Female,No,Excellent,B.Tech
EMP102830,Legal,1598257,9,Female,No,Excellent,B.Com
EMP102831,Sales,1268647,9,Male,No,Average,B.Sc
EMP102832,HR,1460743,11,Male,Yes,Excellent,MCA
EMP102833,Sales,2012572,14,Male,No,Good,MBA
EMP102834,Administration,927713,6,Male,No,Good,M.Com
EMP102835,IT,548139,0,Female,No,Good,BCA
EMP102836,Administration,614951,3,Male,No,Excellent,B.Tech
EMP102837,Operations,900955,5,Male,No,Average,M.Sc
EMP102838,Operations,2085029,17,Male,No,Excellent,BBA
EMP102839,R&D,1774626,13,Male,No,Good,BE
EMP102840,HR,1539832,14,Female,Yes,Good,B.Com
EMP102841,Legal,1470150,9,Male,No,Excellent,M.Sc
EMP102842,Administration,405575,1,Male,No,Average,M.Sc
EMP102843,Customer Support,793987,4,Male,No,Average,MBA
EMP102844,HR,1266500,8,Male,No,Average,BBA
EMP102845,Administration,1495537,11,Female,No,Good,BBA
EMP102846,Administration,1813928,15,Female,No,Excellent,M.Tech
EMP102847,Marketing,1099618,10,Female,No,Excellent,BE
EMP102849,Marketing,1559486,12,Male,No,Average,M.Com
EMP102850,IT,774601,2,Female,No,Excellent,M.Tech
EMP102851,Administration,1242513,7,Female,No,Average,B.Com
EMP102852,Marketing,2062710,11,Female,No,Average,B.Com
EMP102853,HR,1087671,10,Male,No,Excellent,B.Tech
EMP102854,Operations,1338450,9,Male,No,Good,M.Sc
EMP102855,Administration,1034562,7,Male,No,Good,B.Tech
EMP102856,Administration,929551,6,Male,No,Good,BE
EMP102857,HR,513910,2,Female,No,Good,B.Com
EMP102858,Legal,996168,4,Male,No,Average,MBA
EMP102859,Legal,1492975,10,Female,No,Good,MBA
EMP102860,Marketing,492537,0,Male,No,Good,BE
EMP102861,Administration,818162,4,Male,No,Good,B.Com
EMP102862,Sales,1789567,11,Female,No,Poor,MBA
EMP102863,Customer Support,1268944,8,Male,No,Average,B.Tech
EMP102864,HR,1086838,10,Male,No,Average,B.Sc
EMP102865,IT,1649329,9,Male,No,Good,M.Sc
EMP102866,Legal,2338478,11,Male,No,Excellent,B.Tech
EMP102867,Administration,1165506,9,Female,No,Excellent,B.Tech
EMP102868,Legal,1727852,8,Male,No,Good,M.Com
EMP102869,IT,744552,3,Male,No,Average,M.Sc
EMP102870,Customer Support,897961,6,Male,No,Excellent,BCA
EMP102871,Operations,473725,0,Female,No,Good,BE
EMP102872,Customer Support,1814336,13,Female,No,Excellent,BCA
EMP102873,IT,639934,2,Male,No,Excellent,B.Sc
EMP102874,Customer Support,478728,3,Female,No,Average,PhD
EMP102875,Customer Support,669541,4,Female,No,Excellent,BBA
EMP102876,Finance,1242149,8,Male,No,Average,MCA
EMP102877,Customer Support,1054317,7,Female,No,Average,BCA
EMP102878,HR,1263287,7,Male,No,Average,M.Sc
EMP102879,Legal,2378754,11,Male,Yes,Average,M.Com
EMP102880,HR,1074993,9,Female,No,Poor,B.Tech
EMP102881,HR,782209,6,Female,No,Good,B.Tech
EMP102882,Legal,2133134,15,Male,No,Excellent,M.Sc
EMP102883,R&D,1146990,4,Male,Yes,Poor,MCA
EMP102884,Sales,1007745,5,Female,No,Average,PhD
EMP102885,Marketing,1981829,15,Female,No,Good,BBA
EMP102886,Administration,807696,4,Male,No,Good,BCA
EMP102887,Operations,709709,2,Male,Yes,Good,BBA
EMP102888,R&D,861551,6,Female,No,Excellent,B.Com
EMP102889,Customer Support,856124,6,Male,No,Average,BE
EMP102890,R&D,1682014,9,Male,No,Average,BCA
EMP102891,Administration,1436764,14,Female,No,Good,BCA
EMP102892,Sales,1159981,8,Female,No,Good,PhD
EMP102893,R&D,1462952,9,Male,No,Good,PhD
EMP102894,Operations,444593,1,Male,No,Average,M.Tech
EMP102895,Customer Support,1586034,12,Female,No,Excellent,MBA
EMP102896,IT,804179,2,Male,No,Excellent,B.Com
EMP102897,Operations,537237,2,Female,No,Excellent,B.Com
EMP102898,Administration,480893,1,Male,No,Average,BCA
EMP102899,Legal,1728862,10,Male,No,Good,M.Sc
EMP102900,Sales,2290043,16,Female,No,Good,B.Tech
EMP102901,Sales,2758378,17,Female,No,Average,BE
EMP102902,Finance,2147591,13,Male,No,Good,B.Sc
EMP102903,Legal,1165004,5,Male,Yes,Excellent,M.Com
EMP102904,Legal,497561,0,Male,No,Good,B.Com
EMP102905,R&D,1853871,14,Male,No,Average,B.Tech
EMP102906,IT,1414496,10,Female,No,Excellent,B.Sc
EMP102907,Legal,980508,5,Male,No,Average,PhD
EMP102908,Administration,975830,7,Male,No,Average,BE
EMP102909,Operations,989461,5,Male,No,Excellent,BE
EMP102910,Customer Support,1235760,9,Female,No,Poor,PhD
EMP102911,IT,967289,4,Male,No,Average,PhD
EMP102912,Legal,825382,3,Female,No,Average,B.Sc
EMP102913,Marketing,1414807,8,Male,No,Poor,BCA
EMP102914,Sales,460841,0,Male,No,Good,PhD
EMP102915,Administration,1337468,8,Female,No,Average,BCA
EMP102916,Administration,1538431,14,Male,No,Excellent,M.Com
EMP102917,Operations,810064,5,Male,No,Good,M.Sc
EMP102918,Marketing,1160611,9,Female,No,Good,MCA
EMP102919,Marketing,662355,2,Male,No,Good,BE
EMP102920,IT,1256026,8,Male,No,Good,M.Com
EMP102921,IT,885342,4,Female,Yes,Average,MBA
EMP102922,Sales,448155,0,Male,No,Excellent,B.Tech
EMP102923,Legal,1160268,6,Male,No,Excellent,BBA
EMP102924,Operations,1144800,10,Male,No,Average,BBA
EMP102925,Marketing,786742,6,Male,No,Good,MBA
EMP102926,Administration,963456,6,Male,No,Good,MCA
EMP102927,IT,584796,0,Male,No,Good,M.Sc
EMP102928,Operations,382505,1,Male,No,Good,BBA
EMP102929,HR,1094025,9,Male,No,Average,BE
EMP102930,Administration,382454,0,Male,Yes,Poor,M.Tech
EMP102931,Finance,1905264,15,Female,No,Good,M.Sc
EMP102932,Administration,872929,6,Female,No,Excellent,PhD
EMP102933,Sales,1416451,9,Male,No,Good,BBA
EMP102934,Legal,1770859,9,Male,No,Poor,M.Com
EMP102935,HR,970843,4,Female,Yes,Good,PhD
EMP102936,Legal,2403754,13,Female,No,Poor,BE
EMP102937,Marketing,2025282,12,Male,No,Average,MCA
EMP102938,Sales,714094,2,Female,No,Excellent,MBA
EMP102939,Operations,815287,4,Female,No,Good,B.Sc
EMP102940,Sales,941334,5,Male,No,Good,BBA
EMP102941,IT,1522175,7,Female,No,Excellent,M.Com
EMP102942,Finance,495224,0,Female,No,Good,M.Sc
EMP102943,Marketing,741681,2,Female,No,Good,PhD
EMP102944,Legal,664838,2,Male,No,Good,M.Com
EMP102945,R&D,540622,0,Male,No,Average,MCA
EMP102946,Operations,498373,0,Male,Yes,Poor,M.Com
EMP102947,Customer Support,1317266,11,Female,No,Excellent,M.Tech
EMP102948,HR,499977,1,Male,No,Good,MCA
EMP102949,HR,917382,5,Male,No,Good,B.Sc
EMP102950,Sales,984487,4,Male,No,Good,MCA
EMP102951,Finance,586467,3,Female,No,Good,B.Sc
EMP102952,Customer Support,1170453,7,Female,Yes,Average,MBA
EMP102953,Legal,2115924,11,Female,No,Poor,B.Sc
EMP102954,Finance,590024,3,Male,No,Good,BE
EMP102955,Finance,738606,2,Male,No,Poor,BBA
EMP102956,R&D,444364,1,Female,Yes,Average,B.Tech
EMP102957,Sales,1303632,9,Female,No,Excellent,B.Sc
EMP102958,Administration,1606083,14,Female,No,Good,M.Tech
EMP102959,HR,1008172,8,Female,No,Excellent,MBA
EMP102960,Operations,1410832,7,Male,No,Average,M.Com
EMP102961,R&D,1346856,9,Female,No,Good,PhD
EMP102962,R&D,691627,3,Female,No,Excellent,M.Com
EMP102963,Marketing,1340097,7,Female,No,Good,MBA
EMP102964,Administration,508735,3,Male,Yes,Average,MCA
EMP102965,R&D,1607659,9,Male,No,Good,M.Sc
EMP102966,Legal,1624403,9,Male,No,Good,BCA
EMP102967,Finance,1329041,10,Female,No,Good,BE
EMP102968,Finance,2018386,11,Male,No,Average,BE
EMP102969,HR,1166398,7,Female,No,Good,M.Com
EMP102970,Marketing,1098881,7,Female,No,Average,B.Sc
EMP102971,IT,880567,6,Male,Yes,Average,MBA
EMP102972,R&D,1140778,4,Male,No,Good,M.Tech
EMP102973,IT,734350,2,Female,No,Average,B.Sc
EMP102974,IT,684526,3,Female,No,Good,MBA
EMP102975,Administration,1531202,11,Male,Yes,Average,BE
EMP102976,HR,749551,6,Female,No,Poor,M.Com
EMP102977,HR,1221805,7,Male,No,Good,MCA
EMP102978,Administration,798751,5,Female,No,Good,BCA
EMP102979,Legal,1554750,9,Male,No,Poor,B.Com
EMP102980,Marketing,2112656,14,Female,No,Excellent,M.Tech
EMP102981,HR,1850573,15,Male,No,Excellent,BE
EMP102982,Finance,954100,5,Female,No,Good,MCA
EMP102983,Finance,3018118,16,Female,No,Excellent,M.Sc
EMP102984,Finance,428548,1,Male,No,Good,BBA
EMP102985,Finance,780799,3,Male,No,Good,BE
EMP102986,Operations,1402975,10,Male,No,Good,M.Tech
EMP102987,Customer Support,621476,2,Female,No,Poor,M.Sc
EMP102988,Sales,2603423,18,Female,No,Excellent,M.Tech
EMP102989,HR,387125,1,Female,No,Average,M.Sc
EMP102990,R&D,2977128,19,Female,No,Excellent,BE
EMP102991,Customer Support,1333888,13,Male,No,Average,B.Com
EMP102992,Operations,755005,5,Male,No,Good,B.Com
EMP102993,Legal,1598154,9,Male,No,Average,MCA
EMP102994,FINANCE,1991355,12,Male,No,Poor,M.Sc
EMP102995,Operations,701262,2,Male,Yes,Good,M.Tech
EMP102996,Legal,2511342,14,Male,Yes,Poor,B.Sc
EMP102997,Marketing,1637701,12,Male,No,Average,MCA
EMP102998,IT,1033062,5,Male,No,Excellent,BBA
EMP102999,HR,1068424,7,Male,No,Good,M.Com
EMP103000,IT,524611,0,Female,No,Excellent,M.Sc
EMP103001,HR,1099096,9,Female,No,Average,B.Sc
EMP103002,Legal,1557766,10,Male,No,Average,M.Com
EMP103003,Sales,827221,5,Male,No,Poor,MBA
EMP103004,Administration,612263,3,Male,No,Average,B.Com
EMP103005,Operations,1355112,8,Male,No,Good,M.Sc
EMP103006,IT,1385686,9,Female,No,Poor,M.Tech
EMP103007,Operations,2636651,17,Female,No,Good,PhD
EMP103008,IT,1324882,9,Male,No,Good,M.Tech
EMP103009,Sales,1209133,7,Female,No,Average,M.Com
EMP103010,Legal,632737,1,Male,No,Poor,M.Sc
EMP103011,Sales,1118521,9,Male,No,Good,BBA
EMP103012,IT,733385,2,Female,No,Good,M.Tech
EMP103013,Marketing,518949,0,Male,No,Good,PhD
EMP103014,Marketing,967560,5,Female,No,Average,B.Tech
EMP103015,HR,841202,6,Male,No,Good,BBA
EMP103016,Finance,529102,1,Female,No,Good,M.Com
EMP103017,R&D,939866,4,Female,No,Good,MBA
EMP103018,Legal,979717,4,Male,No,Excellent,M.Tech
EMP103019,R&D,443099,1,Female,No,Average,M.Sc
EMP103020,IT,1689614,13,Male,Yes,Good,M.Com
EMP103021,Finance,529318,0,Male,No,Average,MBA
EMP103022,HR,1563861,15,Male,No,Average,MCA
EMP103023,Administration,704850,6,Male,No,Good,BE
EMP103024,Customer Support,669770,4,Male,No,Good,M.Com
EMP103025,Administration,424387,1,Male,No,Good,BE
EMP103026,HR,984471,5,Female,No,Excellent,M.Com
EMP103027,Administration,984878,10,Male,No,Good,BE
EMP103028,HR,380669,0,Female,No,Average,M.Tech
EMP103029,Legal,1019315,5,Male,No,Excellent,M.Sc
EMP103030,R&D,1155238,6,Female,No,Good,B.Tech
EMP103031,Operations,1665280,15,Male,No,Excellent,BBA
EMP103032,Finance,1257828,9,Female,Yes,Poor,mba 
EMP103033,IT,707897,2,Male,No,Good,B.Sc
EMP103034,Marketing,936600,4,Female,No,Good,BE
EMP103035,HR,1197235,7,Female,No,Excellent,BCA
EMP103036,Customer Support,491227,3,Female,No,Average,B.Sc
EMP103037,Administration,1602476,11,Female,No,Average,PhD
EMP103038,HR,582556,3,Male,No,Poor,MBA
EMP103039,Sales,1565403,11,Female,No,Average,M.Sc
EMP103040,IT,2700791,18,Male,No,Good,MBA
EMP103041,Finance,"7,50,000",10,Female,No,Good,M.Sc
EMP103042,R&D,3297624,18,Female,Yes,Good,B.Com
EMP103043,Administration,630972,2,Male,No,Average,BE
EMP103044,Operations,1104089,10,Female,No,Good,B.Tech
EMP103045,IT,523076,1,Female,No,Good,BE
EMP103046,Legal,849250,2,Female,No,Good,B.Sc
EMP103047,Finance,1165731,7,Male,No,Excellent,PhD
EMP103048,Sales,1159731,8,Male,No,Good,M.Sc
EMP103049,Customer Support,1320067,13,Female,Yes,Excellent,M.Com
EMP103050,Legal,1234320,5,Female,No,Average,MBA
EMP103051,HR,981499,6,Male,No,Excellent,PhD
EMP103052,Customer Support,631741,2,Female,No,Average,BCA
EMP103053,HR,498377,1,Male,No,Good,BE
EMP103054,R&D,1674493,7,Female,No,Good,B.Tech
EMP103055,Operations,1244982,7,Male,No,Excellent,B.Com
EMP103056,Marketing,833542,6,Male,No,Good,B.Sc
EMP103057,Sales,686268,3,Male,No,Good,M.Sc
EMP103058,Sales,2059098,11,Male,No,Good,BBA
EMP103059,Customer Support,966269,9,Female,No,Good,MCA
EMP103060,Administration,1845548,11,Female,No,Good,M.Tech
EMP103061,Finance,1254275,7,Female,No,Good,B.Sc
EMP103062,Legal,1519389,8,Female,No,Average,M.Com
EMP103063,Marketing,1727085,11,Male,No,Good,BCA
EMP103064,Sales,1826344,13,Male,No,Average,BE
EMP103065,Finance,972979,4,Male,No,Good,MCA
EMP103066,R&D,514137,0,Female,No,Good,BCA
EMP103067,Operations,654272,3,Male,Yes,Average,mba 
EMP103068,Operations,594943,3,Male,No,Good,M.Tech
EMP103069,R&D,2389917,13,Male,No,Average,BE
EMP103070,Legal,834458,2,Male,No,Poor,B.Sc
EMP103071,Finance,2261663,20,Female,No,Good,M.Com
EMP103072,Legal,555895,0,Male,Yes,Good,M.Tech
EMP103073,HR,405491,0,Male,Yes,Average,M.Tech
EMP103074,IT,1343138,7,Male,No,Good,M.Com
EMP103075,Finance,1026761,6,Female,No,Good,B.Sc
EMP103076,Sales,686461,3,Male,No,Good,BCA
EMP103077,Administration,2432465,16,Male,No,Excellent,BCA
EMP103078,R&D,714738,2,Male,No,Good,PhD
EMP103079,HR,407339,0,Female,Yes,Average,BE
EMP103080,Legal,2110085,11,Male,Yes,Average,BE
EMP103081,Finance,1215329,10,Female,No,Excellent,M.Tech
EMP103082,Administration,524818,2,Male,No,Excellent,B.Sc
EMP103083,Marketing,1114571,7,Male,No,Good,MBA
EMP103084,R&D,839378,3,Female,No,Average,BE
EMP103085,HR,489470,0,Female,Yes,Excellent,BCA
EMP103086,Marketing,396970,1,Female,Yes,Excellent,B.Tech
EMP103087,Marketing,1028827,6,Female,No,Poor,M.Com
EMP103088,Legal,1216855,6,Male,No,Excellent,PhD
EMP103090,Administration,1158568,8,Male,No,Average,B.Tech
EMP103091,HR,546902,3,Female,No,Excellent,M.Com
EMP103093,IT,1041732,6,Female,No,Average,BBA
EMP103094,Operations,1062475,9,Female,No,Good,PhD
EMP103095,R&D,475719,1,Female,Yes,Poor,B.Sc
EMP103096,Finance,872822,6,Female,No,Good,M.Com
EMP103097,Operations,2198632,18,Female,No,Good,PhD
EMP103098,Sales,1392481,7,Female,No,Good,M.Tech
EMP103099,Administration,1001892,8,Female,No,Average,M.Sc
